,_Collision Severity,Day Name,Speed Limit,Light Conditions,DateTime Rounded Hour,temperature_2m (°C),rain (mm),snowfall (cm)
23123,1,1,0.40298507462686567,2,2022-04-06 00:00:00,0.31177829099307164,0.0,0.0
19466,1,1,0.40298507462686567,2,2022-04-06 01:00:00,0.3210161662817552,0.0,0.0
10540,1,1,0.40298507462686567,2,2022-04-06 02:00:00,0.3348729792147806,0.0,0.0
3226,2,1,0.2537313432835821,4,2022-04-06 02:00:00,0.3348729792147806,0.0,0.0
11701,1,1,0.40298507462686567,2,2022-04-06 03:00:00,0.34411085450346424,0.0,0.0
21387,1,1,0.2537313432835821,2,2022-04-06 03:00:00,0.34411085450346424,0.0,0.0
18407,1,1,0.40298507462686567,1,2022-04-06 04:00:00,0.34872979214780603,0.0,0.0
19022,1,1,0.40298507462686567,1,2022-04-06 05:00:00,0.3533487297921478,0.0,0.0
21353,2,1,0.2537313432835821,1,2022-04-06 07:00:00,0.3648960739030023,0.0,0.0
16989,1,1,0.2537313432835821,1,2022-04-06 08:00:00,0.3695150115473441,0.006802721088435375,0.0
9419,1,1,0.2537313432835821,1,2022-04-06 08:00:00,0.3695150115473441,0.006802721088435375,0.0
18438,1,1,0.40298507462686567,1,2022-04-06 09:00:00,0.3810623556581986,0.006802721088435375,0.0
16086,1,1,0.2537313432835821,1,2022-04-06 09:00:00,0.3810623556581986,0.006802721088435375,0.0
17084,2,1,0.2537313432835821,1,2022-04-06 10:00:00,0.40646651270207856,0.01360544217687075,0.0
12499,1,1,0.40298507462686567,1,2022-04-06 10:00:00,0.40646651270207856,0.01360544217687075,0.0
7337,1,1,0.2537313432835821,1,2022-04-06 11:00:00,0.39953810623556585,0.047619047619047616,0.0
2831,1,1,0.40298507462686567,1,2022-04-06 11:00:00,0.39953810623556585,0.047619047619047616,0.0
15771,2,1,0.40298507462686567,1,2022-04-06 11:00:00,0.39953810623556585,0.047619047619047616,0.0
16022,2,1,0.2537313432835821,1,2022-04-06 11:00:00,0.39953810623556585,0.047619047619047616,0.0
2346,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
14309,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
7467,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
9348,2,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
17660,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
13592,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
10658,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
18100,1,1,0.40298507462686567,1,2022-04-06 12:00:00,0.42725173210161665,0.01360544217687075,0.0
22002,1,1,0.40298507462686567,1,2022-04-06 13:00:00,0.4018475750577367,0.01360544217687075,0.0
12389,1,1,0.2537313432835821,1,2022-04-06 13:00:00,0.4018475750577367,0.01360544217687075,0.0
15046,1,1,0.7014925373134329,1,2022-04-06 13:00:00,0.4018475750577367,0.01360544217687075,0.0
11863,1,1,0.40298507462686567,1,2022-04-06 13:00:00,0.4018475750577367,0.01360544217687075,0.0
2549,1,1,0.2537313432835821,1,2022-04-06 13:00:00,0.4018475750577367,0.01360544217687075,0.0
21413,1,1,0.2537313432835821,1,2022-04-06 13:00:00,0.4018475750577367,0.01360544217687075,0.0
1525,1,1,0.40298507462686567,1,2022-04-06 14:00:00,0.4087759815242495,0.01360544217687075,0.0
8710,1,1,0.5522388059701493,1,2022-04-06 14:00:00,0.4087759815242495,0.01360544217687075,0.0
1256,1,1,0.40298507462686567,1,2022-04-06 15:00:00,0.43879907621247116,0.020408163265306124,0.0
17072,1,1,0.40298507462686567,1,2022-04-06 15:00:00,0.43879907621247116,0.020408163265306124,0.0
5359,1,1,0.2537313432835821,1,2022-04-06 15:00:00,0.43879907621247116,0.020408163265306124,0.0
13825,1,1,0.40298507462686567,1,2022-04-06 16:00:00,0.4018475750577367,0.006802721088435375,0.0
7053,1,1,0.40298507462686567,1,2022-04-06 16:00:00,0.4018475750577367,0.006802721088435375,0.0
8419,2,1,0.2537313432835821,1,2022-04-06 17:00:00,0.38568129330254053,0.006802721088435375,0.0
19858,1,1,0.40298507462686567,1,2022-04-06 17:00:00,0.38568129330254053,0.006802721088435375,0.0
6821,1,1,0.5522388059701493,1,2022-04-06 17:00:00,0.38568129330254053,0.006802721088435375,0.0
9940,1,1,0.40298507462686567,1,2022-04-06 18:00:00,0.374133949191686,0.0,0.0
21173,2,1,0.2537313432835821,1,2022-04-06 18:00:00,0.374133949191686,0.0,0.0
4993,1,1,0.2537313432835821,1,2022-04-06 18:00:00,0.374133949191686,0.0,0.0
20383,1,1,0.5522388059701493,1,2022-04-06 18:00:00,0.374133949191686,0.0,0.0
18612,1,1,0.40298507462686567,1,2022-04-06 19:00:00,0.35103926096997695,0.006802721088435375,0.0
18131,1,1,0.40298507462686567,1,2022-04-06 20:00:00,0.33949191685912244,0.006802721088435375,0.0
11586,1,1,0.2537313432835821,1,2022-04-06 20:00:00,0.33949191685912244,0.006802721088435375,0.0
16030,1,1,0.2537313432835821,1,2022-04-06 20:00:00,0.33949191685912244,0.006802721088435375,0.0
18746,1,1,0.2537313432835821,2,2022-04-06 20:00:00,0.33949191685912244,0.006802721088435375,0.0
22776,1,1,0.40298507462686567,2,2022-04-06 21:00:00,0.3348729792147806,0.0,0.0
5264,1,1,0.5522388059701493,2,2022-04-06 21:00:00,0.3348729792147806,0.0,0.0
21267,1,1,0.2537313432835821,2,2022-04-06 21:00:00,0.3348729792147806,0.0,0.0
11380,1,1,0.2537313432835821,2,2022-04-06 21:00:00,0.3348729792147806,0.0,0.0
18120,1,1,0.2537313432835821,2,2022-04-06 21:00:00,0.3348729792147806,0.0,0.0
18381,2,1,0.40298507462686567,2,2022-04-06 22:00:00,0.3348729792147806,0.0,0.0
6239,2,1,0.40298507462686567,2,2022-04-06 22:00:00,0.3348729792147806,0.0,0.0
18850,1,1,0.2537313432835821,2,2022-04-06 22:00:00,0.3348729792147806,0.0,0.0
9689,2,1,0.2537313432835821,2,2022-04-06 23:00:00,0.32794457274826794,0.0,0.0
6350,1,1,0.40298507462686567,2,2022-04-06 23:00:00,0.32794457274826794,0.0,0.0
22093,2,1,0.40298507462686567,2,2022-04-06 23:00:00,0.32794457274826794,0.0,0.0
2087,2,6,0.2537313432835821,1,2022-04-07 05:00:00,0.30254041570438805,0.0,0.0
23457,2,6,0.2537313432835821,1,2022-04-07 08:00:00,0.32332563510392615,0.0,0.0
15524,1,6,0.2537313432835821,1,2022-04-07 08:00:00,0.32332563510392615,0.0,0.0
5380,1,6,0.40298507462686567,1,2022-04-07 08:00:00,0.32332563510392615,0.0,0.0
1366,1,6,0.40298507462686567,1,2022-04-07 09:00:00,0.34872979214780603,0.0,0.0
4635,1,6,0.2537313432835821,1,2022-04-07 09:00:00,0.34872979214780603,0.0,0.0
5529,1,6,0.40298507462686567,1,2022-04-07 10:00:00,0.3648960739030023,0.0,0.0
17876,1,6,0.40298507462686567,1,2022-04-07 10:00:00,0.3648960739030023,0.0,0.0
17775,1,6,0.40298507462686567,1,2022-04-07 11:00:00,0.37644341801385683,0.0,0.0
10204,1,6,0.40298507462686567,1,2022-04-07 11:00:00,0.37644341801385683,0.0,0.0
8076,2,6,0.40298507462686567,1,2022-04-07 11:00:00,0.37644341801385683,0.0,0.0
8086,1,6,0.2537313432835821,1,2022-04-07 12:00:00,0.39260969976905313,0.0,0.0
15914,1,6,0.40298507462686567,1,2022-04-07 12:00:00,0.39260969976905313,0.0,0.0
12558,1,6,0.2537313432835821,1,2022-04-07 12:00:00,0.39260969976905313,0.0,0.0
15865,1,6,0.2537313432835821,1,2022-04-07 12:00:00,0.39260969976905313,0.0,0.0
16297,1,6,0.2537313432835821,1,2022-04-07 13:00:00,0.40415704387990764,0.0,0.0
1725,2,6,0.2537313432835821,1,2022-04-07 13:00:00,0.40415704387990764,0.0,0.0
12932,1,6,0.40298507462686567,1,2022-04-07 14:00:00,0.4133949191685912,0.0,0.0
15565,1,6,0.2537313432835821,1,2022-04-07 14:00:00,0.4133949191685912,0.0,0.0
15831,1,6,0.2537313432835821,1,2022-04-07 14:00:00,0.4133949191685912,0.0,0.0
8505,1,6,0.40298507462686567,1,2022-04-07 14:00:00,0.4133949191685912,0.0,0.0
14114,1,6,0.2537313432835821,1,2022-04-07 14:00:00,0.4133949191685912,0.0,0.0
5565,2,6,0.2537313432835821,1,2022-04-07 14:00:00,0.4133949191685912,0.0,0.0
2725,1,6,0.2537313432835821,1,2022-04-07 15:00:00,0.38568129330254053,0.04081632653061225,0.0
18096,1,6,0.2537313432835821,1,2022-04-07 15:00:00,0.38568129330254053,0.04081632653061225,0.0
5982,1,6,0.2537313432835821,1,2022-04-07 15:00:00,0.38568129330254053,0.04081632653061225,0.0
13480,1,6,0.2537313432835821,1,2022-04-07 15:00:00,0.38568129330254053,0.04081632653061225,0.0
6449,1,6,0.2537313432835821,1,2022-04-07 16:00:00,0.374133949191686,0.0,0.0
6655,1,6,0.40298507462686567,1,2022-04-07 16:00:00,0.374133949191686,0.0,0.0
22073,2,6,0.40298507462686567,1,2022-04-07 16:00:00,0.374133949191686,0.0,0.0
3349,1,6,0.2537313432835821,1,2022-04-07 16:00:00,0.374133949191686,0.0,0.0
8145,1,6,0.2537313432835821,1,2022-04-07 16:00:00,0.374133949191686,0.0,0.0
1753,1,6,0.40298507462686567,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
8864,2,6,0.2537313432835821,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
15144,2,6,0.40298507462686567,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
12317,1,6,0.2537313432835821,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
23390,1,6,0.2537313432835821,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
2299,1,6,0.40298507462686567,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
13123,1,6,0.2537313432835821,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
6790,1,6,0.2537313432835821,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
12019,1,6,0.2537313432835821,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
5084,1,6,0.40298507462686567,1,2022-04-07 17:00:00,0.35565819861431874,0.0,0.0
18290,1,6,0.2537313432835821,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
14763,1,6,0.2537313432835821,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
7582,1,6,0.40298507462686567,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
22646,1,6,0.2537313432835821,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
11037,1,6,0.2537313432835821,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
21523,1,6,0.40298507462686567,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
11469,1,6,0.2537313432835821,1,2022-04-07 18:00:00,0.33025404157043886,0.0,0.0
21811,1,6,0.40298507462686567,2,2022-04-07 19:00:00,0.2979214780600462,0.0,0.0
4531,1,6,0.40298507462686567,1,2022-04-07 19:00:00,0.2979214780600462,0.0,0.0
1983,1,6,0.5522388059701493,1,2022-04-07 19:00:00,0.2979214780600462,0.0,0.0
10195,1,6,0.40298507462686567,1,2022-04-07 19:00:00,0.2979214780600462,0.0,0.0
8005,1,6,0.40298507462686567,1,2022-04-07 19:00:00,0.2979214780600462,0.0,0.0
11906,1,6,0.2537313432835821,1,2022-04-07 20:00:00,0.2771362586605081,0.0,0.0
6315,1,6,0.2537313432835821,1,2022-04-07 20:00:00,0.2771362586605081,0.0,0.0
9598,1,6,0.2537313432835821,1,2022-04-07 20:00:00,0.2771362586605081,0.0,0.0
19606,1,6,0.40298507462686567,2,2022-04-07 21:00:00,0.2540415704387991,0.0,0.0
16838,1,6,0.40298507462686567,2,2022-04-07 21:00:00,0.2540415704387991,0.0,0.0
14390,1,6,0.2537313432835821,2,2022-04-07 21:00:00,0.2540415704387991,0.0,0.0
8608,1,6,0.2537313432835821,1,2022-04-07 21:00:00,0.2540415704387991,0.0,0.0
22312,1,6,0.2537313432835821,2,2022-04-07 22:00:00,0.2263279445727483,0.0,0.0
12959,1,6,0.2537313432835821,2,2022-04-07 22:00:00,0.2263279445727483,0.0,0.0
14777,1,6,0.40298507462686567,2,2022-04-07 22:00:00,0.2263279445727483,0.0,0.0
19668,2,6,0.40298507462686567,2,2022-04-07 23:00:00,0.20785219399538107,0.0,0.0
11220,1,7,0.5522388059701493,2,2022-04-08 00:00:00,0.20785219399538107,0.0,0.0
6552,1,7,0.2537313432835821,5,2022-04-08 00:00:00,0.20785219399538107,0.0,0.0
12209,2,7,0.2537313432835821,2,2022-04-08 00:00:00,0.20785219399538107,0.0,0.0
5523,2,7,0.2537313432835821,2,2022-04-08 00:00:00,0.20785219399538107,0.0,0.0
5776,2,7,0.40298507462686567,2,2022-04-08 01:00:00,0.19861431870669752,0.0,0.0
17940,1,7,0.2537313432835821,1,2022-04-08 06:00:00,0.187066974595843,0.0,0.0
7213,1,7,0.40298507462686567,1,2022-04-08 07:00:00,0.21247113163972287,0.0,0.0
9188,1,7,0.2537313432835821,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
8002,1,7,0.2537313432835821,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
16718,1,7,0.40298507462686567,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
11845,1,7,0.40298507462686567,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
4560,2,7,0.2537313432835821,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
17713,1,7,0.2537313432835821,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
11096,1,7,0.2537313432835821,1,2022-04-08 08:00:00,0.2401847575057737,0.0,0.0
6911,1,7,0.5522388059701493,1,2022-04-08 09:00:00,0.2725173210161663,0.0,0.0
11397,2,7,0.2537313432835821,1,2022-04-08 09:00:00,0.2725173210161663,0.0,0.0
5638,1,7,0.2537313432835821,1,2022-04-08 09:00:00,0.2725173210161663,0.0,0.0
13503,1,7,0.2537313432835821,1,2022-04-08 09:00:00,0.2725173210161663,0.0,0.0
5718,1,7,0.40298507462686567,1,2022-04-08 10:00:00,0.30484988452655887,0.0,0.0
13731,2,7,1.0,1,2022-04-08 10:00:00,0.30484988452655887,0.0,0.0
5659,1,7,0.40298507462686567,1,2022-04-08 10:00:00,0.30484988452655887,0.0,0.0
5258,1,7,0.40298507462686567,1,2022-04-08 10:00:00,0.30484988452655887,0.0,0.0
14533,1,7,0.40298507462686567,1,2022-04-08 10:00:00,0.30484988452655887,0.0,0.0
7781,1,7,0.40298507462686567,1,2022-04-08 11:00:00,0.3210161662817552,0.0,0.0
21070,1,7,0.40298507462686567,1,2022-04-08 11:00:00,0.3210161662817552,0.0,0.0
16371,1,7,0.2537313432835821,1,2022-04-08 11:00:00,0.3210161662817552,0.0,0.0
22051,1,7,0.40298507462686567,1,2022-04-08 11:00:00,0.3210161662817552,0.0,0.0
18568,3,7,0.40298507462686567,1,2022-04-08 11:00:00,0.3210161662817552,0.0,0.0
15340,1,7,0.2537313432835821,1,2022-04-08 12:00:00,0.34411085450346424,0.0,0.0
57,1,7,0.2537313432835821,1,2022-04-08 12:00:00,0.34411085450346424,0.0,0.0
2088,1,7,0.2537313432835821,1,2022-04-08 13:00:00,0.3695150115473441,0.006802721088435375,0.0
4073,1,7,0.40298507462686567,1,2022-04-08 13:00:00,0.3695150115473441,0.006802721088435375,0.0
16289,1,7,0.40298507462686567,1,2022-04-08 13:00:00,0.3695150115473441,0.006802721088435375,0.0
11552,1,7,0.2537313432835821,1,2022-04-08 13:00:00,0.3695150115473441,0.006802721088435375,0.0
20562,1,7,0.2537313432835821,1,2022-04-08 14:00:00,0.37182448036951504,0.034013605442176874,0.0
9863,1,7,0.40298507462686567,1,2022-04-08 14:00:00,0.37182448036951504,0.034013605442176874,0.0
9322,1,7,0.40298507462686567,1,2022-04-08 14:00:00,0.37182448036951504,0.034013605442176874,0.0
7091,1,7,0.40298507462686567,1,2022-04-08 14:00:00,0.37182448036951504,0.034013605442176874,0.0
3104,1,7,0.40298507462686567,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
19159,1,7,0.40298507462686567,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
13919,1,7,0.2537313432835821,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
19096,1,7,0.40298507462686567,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
21846,1,7,0.2537313432835821,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
22301,1,7,0.2537313432835821,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
19843,1,7,0.2537313432835821,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
5474,1,7,0.2537313432835821,1,2022-04-08 15:00:00,0.3648960739030023,0.006802721088435375,0.0
18442,1,7,0.40298507462686567,1,2022-04-08 16:00:00,0.34411085450346424,0.047619047619047616,0.33333333333333337
1205,1,7,0.2537313432835821,1,2022-04-08 16:00:00,0.34411085450346424,0.047619047619047616,0.33333333333333337
448,1,7,0.40298507462686567,1,2022-04-08 16:00:00,0.34411085450346424,0.047619047619047616,0.33333333333333337
14908,1,7,0.2537313432835821,1,2022-04-08 16:00:00,0.34411085450346424,0.047619047619047616,0.33333333333333337
8999,1,7,0.40298507462686567,1,2022-04-08 17:00:00,0.34872979214780603,0.0,0.0
23188,2,7,0.2537313432835821,1,2022-04-08 17:00:00,0.34872979214780603,0.0,0.0
3840,1,7,0.40298507462686567,1,2022-04-08 17:00:00,0.34872979214780603,0.0,0.0
6468,1,7,0.40298507462686567,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
21726,1,7,0.5522388059701493,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
11928,1,7,0.2537313432835821,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
20198,1,7,0.2537313432835821,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
12184,1,7,0.40298507462686567,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
19941,1,7,0.40298507462686567,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
17368,1,7,0.2537313432835821,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
13848,1,7,0.2537313432835821,1,2022-04-08 18:00:00,0.31870669745958435,0.006802721088435375,0.0
19485,1,7,0.7014925373134329,1,2022-04-08 19:00:00,0.2771362586605081,0.0,0.0
163,2,7,0.2537313432835821,1,2022-04-08 19:00:00,0.2771362586605081,0.0,0.0
3884,1,7,0.2537313432835821,1,2022-04-08 19:00:00,0.2771362586605081,0.0,0.0
21084,1,7,0.40298507462686567,1,2022-04-08 19:00:00,0.2771362586605081,0.0,0.0
17020,1,7,0.40298507462686567,1,2022-04-08 20:00:00,0.2378752886836028,0.0,0.0
21512,1,7,0.40298507462686567,1,2022-04-08 20:00:00,0.2378752886836028,0.0,0.0
4494,2,7,0.40298507462686567,2,2022-04-08 21:00:00,0.20785219399538107,0.0,0.0
17800,1,7,0.40298507462686567,1,2022-04-08 21:00:00,0.20785219399538107,0.0,0.0
1981,1,7,0.7014925373134329,2,2022-04-08 21:00:00,0.20785219399538107,0.0,0.0
21969,1,7,0.7014925373134329,2,2022-04-08 22:00:00,0.21939953810623558,0.0,0.0
10380,2,7,0.40298507462686567,2,2022-04-08 22:00:00,0.21939953810623558,0.0,0.0
16736,1,7,0.2537313432835821,2,2022-04-08 22:00:00,0.21939953810623558,0.0,0.0
15751,1,7,0.40298507462686567,2,2022-04-08 22:00:00,0.21939953810623558,0.0,0.0
4123,1,7,0.2537313432835821,2,2022-04-08 23:00:00,0.21939953810623558,0.0,0.0
17488,1,4,0.2537313432835821,2,2022-04-09 00:00:00,0.233256351039261,0.0,0.0
11860,1,4,0.40298507462686567,2,2022-04-09 00:00:00,0.233256351039261,0.0,0.0
9944,1,4,0.40298507462686567,2,2022-04-09 01:00:00,0.233256351039261,0.006802721088435375,0.0
1188,2,4,0.2537313432835821,2,2022-04-09 01:00:00,0.233256351039261,0.006802721088435375,0.0
15283,1,4,0.7014925373134329,2,2022-04-09 01:00:00,0.233256351039261,0.006802721088435375,0.0
20674,1,4,0.2537313432835821,2,2022-04-09 02:00:00,0.20554272517321018,0.0,0.0
18733,1,4,0.2537313432835821,2,2022-04-09 02:00:00,0.20554272517321018,0.0,0.0
13748,2,4,0.40298507462686567,4,2022-04-09 02:00:00,0.20554272517321018,0.0,0.0
10764,1,4,0.2537313432835821,2,2022-04-09 03:00:00,0.18244803695150116,0.0,0.0
5234,1,4,0.2537313432835821,1,2022-04-09 05:00:00,0.14780600461893767,0.0,0.0
17310,1,4,0.7014925373134329,1,2022-04-09 06:00:00,0.15473441108545036,0.0,0.0
20110,2,4,0.40298507462686567,1,2022-04-09 07:00:00,0.19630484988452657,0.0,0.0
6321,2,4,0.40298507462686567,1,2022-04-09 08:00:00,0.2378752886836028,0.0,0.0
989,2,4,0.5522388059701493,1,2022-04-09 08:00:00,0.2378752886836028,0.0,0.0
21426,1,4,0.40298507462686567,1,2022-04-09 09:00:00,0.2817551963048499,0.0,0.0
13827,1,4,0.40298507462686567,1,2022-04-09 09:00:00,0.2817551963048499,0.0,0.0
21849,2,4,0.2537313432835821,1,2022-04-09 10:00:00,0.31870669745958435,0.020408163265306124,0.0
1716,1,4,0.40298507462686567,1,2022-04-09 10:00:00,0.31870669745958435,0.020408163265306124,0.0
15384,2,4,0.5522388059701493,1,2022-04-09 10:00:00,0.31870669745958435,0.020408163265306124,0.0
22995,1,4,0.2537313432835821,1,2022-04-09 12:00:00,0.3464203233256351,0.0,0.0
9461,1,4,0.40298507462686567,1,2022-04-09 12:00:00,0.3464203233256351,0.0,0.0
13921,1,4,0.40298507462686567,1,2022-04-09 12:00:00,0.3464203233256351,0.0,0.0
11485,2,4,0.40298507462686567,1,2022-04-09 12:00:00,0.3464203233256351,0.0,0.0
4722,1,4,0.40298507462686567,1,2022-04-09 12:00:00,0.3464203233256351,0.0,0.0
10452,1,4,0.2537313432835821,1,2022-04-09 13:00:00,0.35565819861431874,0.01360544217687075,0.0
3748,1,4,0.40298507462686567,1,2022-04-09 13:00:00,0.35565819861431874,0.01360544217687075,0.0
5707,1,4,0.2537313432835821,1,2022-04-09 13:00:00,0.35565819861431874,0.01360544217687075,0.0
7647,1,4,0.40298507462686567,1,2022-04-09 13:00:00,0.35565819861431874,0.01360544217687075,0.0
9885,1,4,0.2537313432835821,1,2022-04-09 15:00:00,0.37182448036951504,0.006802721088435375,0.0
10471,1,4,0.40298507462686567,1,2022-04-09 15:00:00,0.37182448036951504,0.006802721088435375,0.0
15473,1,4,0.2537313432835821,1,2022-04-09 16:00:00,0.3695150115473441,0.0,0.0
22497,1,4,0.2537313432835821,1,2022-04-09 16:00:00,0.3695150115473441,0.0,0.0
2509,1,4,0.2537313432835821,1,2022-04-09 17:00:00,0.3579676674364896,0.0,0.0
9843,1,4,0.40298507462686567,1,2022-04-09 18:00:00,0.33256351039260973,0.0,0.0
16408,1,4,0.2537313432835821,1,2022-04-09 18:00:00,0.33256351039260973,0.0,0.0
4566,1,4,0.2537313432835821,2,2022-04-09 19:00:00,0.2632794457274827,0.0,0.0
16489,1,4,0.40298507462686567,1,2022-04-09 19:00:00,0.2632794457274827,0.0,0.0
16045,2,4,0.40298507462686567,1,2022-04-09 19:00:00,0.2632794457274827,0.0,0.0
11072,2,4,0.2537313432835821,2,2022-04-09 21:00:00,0.2748267898383372,0.0,0.0
15019,1,4,0.7014925373134329,2,2022-04-09 21:00:00,0.2748267898383372,0.0,0.0
9025,2,4,0.2537313432835821,2,2022-04-09 21:00:00,0.2748267898383372,0.0,0.0
21352,2,4,0.2537313432835821,2,2022-04-09 21:00:00,0.2748267898383372,0.0,0.0
1691,1,4,0.40298507462686567,2,2022-04-09 21:00:00,0.2748267898383372,0.0,0.0
22033,1,4,0.5522388059701493,2,2022-04-09 22:00:00,0.2217090069284065,0.0,0.0
4305,1,4,0.2537313432835821,2,2022-04-09 22:00:00,0.2217090069284065,0.0,0.0
13244,1,4,0.2537313432835821,2,2022-04-09 23:00:00,0.20554272517321018,0.0,0.0
9752,1,4,0.5522388059701493,2,2022-04-09 23:00:00,0.20554272517321018,0.0,0.0
22507,1,2,0.5522388059701493,2,2022-04-10 01:00:00,0.19399538106235567,0.0,0.0
22640,1,2,0.2537313432835821,2,2022-04-10 01:00:00,0.19399538106235567,0.0,0.0
21338,2,2,0.40298507462686567,2,2022-04-10 04:00:00,0.19399538106235567,0.0,0.0
4551,1,2,0.40298507462686567,1,2022-04-10 07:00:00,0.2217090069284065,0.0,0.0
7406,1,2,0.2537313432835821,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
15580,2,2,0.2537313432835821,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
21850,1,2,0.2537313432835821,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
16969,2,2,0.40298507462686567,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
13832,1,2,0.40298507462686567,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
14955,1,2,0.2537313432835821,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
22641,1,2,0.2537313432835821,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
13047,1,2,0.40298507462686567,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
21080,1,2,0.40298507462686567,1,2022-04-10 08:00:00,0.2933025404157044,0.0,0.0
11669,1,2,0.2537313432835821,1,2022-04-10 09:00:00,0.3464203233256351,0.0,0.0
154,1,2,0.2537313432835821,1,2022-04-10 09:00:00,0.3464203233256351,0.0,0.0
11360,1,2,0.2537313432835821,1,2022-04-10 09:00:00,0.3464203233256351,0.0,0.0
3869,1,2,0.40298507462686567,1,2022-04-10 09:00:00,0.3464203233256351,0.0,0.0
23262,1,2,0.2537313432835821,1,2022-04-10 10:00:00,0.3787528868360277,0.0,0.0
16428,1,2,0.2537313432835821,1,2022-04-10 10:00:00,0.3787528868360277,0.0,0.0
22793,1,2,0.40298507462686567,1,2022-04-10 10:00:00,0.3787528868360277,0.0,0.0
2712,1,2,0.40298507462686567,1,2022-04-10 10:00:00,0.3787528868360277,0.0,0.0
22117,1,2,0.40298507462686567,1,2022-04-10 10:00:00,0.3787528868360277,0.0,0.0
6882,1,2,0.7014925373134329,1,2022-04-10 11:00:00,0.39953810623556585,0.0,0.0
10521,1,2,0.2537313432835821,1,2022-04-10 12:00:00,0.41108545034642036,0.0,0.0
20765,1,2,0.2537313432835821,1,2022-04-10 12:00:00,0.41108545034642036,0.0,0.0
4088,1,2,0.40298507462686567,1,2022-04-10 12:00:00,0.41108545034642036,0.0,0.0
5310,1,2,0.2537313432835821,1,2022-04-10 13:00:00,0.43418013856812937,0.0,0.0
12324,1,2,0.2537313432835821,1,2022-04-10 13:00:00,0.43418013856812937,0.0,0.0
7000,2,2,0.2537313432835821,1,2022-04-10 14:00:00,0.42263279445727486,0.0,0.0
19401,1,2,0.5522388059701493,1,2022-04-10 14:00:00,0.42263279445727486,0.0,0.0
8964,1,2,0.40298507462686567,1,2022-04-10 14:00:00,0.42263279445727486,0.0,0.0
