,time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),date
7552,16:00:00,13.5,88,0.0,0.0,0.0,2022-11-11
7553,17:00:00,12.2,93,0.0,0.0,0.0,2022-11-11
7554,18:00:00,12.2,93,0.0,0.0,0.0,2022-11-11
7555,19:00:00,12.3,92,0.0,0.0,0.0,2022-11-11
7556,20:00:00,11.3,95,0.0,0.0,0.0,2022-11-11
7557,21:00:00,8.4,99,0.0,0.0,0.0,2022-11-11
7558,22:00:00,7.9,99,0.0,0.0,0.0,2022-11-11
7559,23:00:00,8.4,98,0.0,0.0,0.0,2022-11-11
7560,00:00:00,11.4,93,0.0,0.0,0.0,2022-11-12
7561,01:00:00,9.4,97,0.0,0.0,0.0,2022-11-12
7562,02:00:00,9.0,98,0.0,0.0,0.0,2022-11-12
7563,03:00:00,8.6,99,0.0,0.0,0.0,2022-11-12
7564,04:00:00,9.2,98,0.0,0.0,0.0,2022-11-12
7565,05:00:00,9.9,98,0.0,0.0,0.0,2022-11-12
7566,06:00:00,11.2,97,0.0,0.0,0.0,2022-11-12
7567,07:00:00,11.6,96,0.0,0.0,0.0,2022-11-12
7568,08:00:00,11.5,95,0.0,0.0,0.0,2022-11-12
7569,09:00:00,12.6,90,0.0,0.0,0.0,2022-11-12
7570,10:00:00,13.7,87,0.0,0.0,0.0,2022-11-12
7571,11:00:00,15.0,84,0.0,0.0,0.0,2022-11-12
7572,12:00:00,15.5,82,0.0,0.0,0.0,2022-11-12
7573,13:00:00,16.3,80,0.0,0.0,0.0,2022-11-12
7574,14:00:00,16.3,80,0.0,0.0,0.0,2022-11-12
7575,15:00:00,15.7,84,0.0,0.0,0.0,2022-11-12
7576,16:00:00,13.5,91,0.0,0.0,0.0,2022-11-12
7577,17:00:00,12.0,95,0.0,0.0,0.0,2022-11-12
7578,18:00:00,11.5,95,0.0,0.0,0.0,2022-11-12
7579,19:00:00,10.5,96,0.0,0.0,0.0,2022-11-12
7580,20:00:00,9.5,98,0.0,0.0,0.0,2022-11-12
7581,21:00:00,9.3,98,0.0,0.0,0.0,2022-11-12
7582,22:00:00,9.4,98,0.0,0.0,0.0,2022-11-12
7583,23:00:00,9.5,97,0.0,0.0,0.0,2022-11-12
7584,00:00:00,9.6,99,0.0,0.0,0.0,2022-11-13
7585,01:00:00,8.7,100,0.0,0.0,0.0,2022-11-13
7586,02:00:00,8.6,100,0.0,0.0,0.0,2022-11-13
7587,03:00:00,8.2,100,0.0,0.0,0.0,2022-11-13
7588,04:00:00,8.8,99,0.0,0.0,0.0,2022-11-13
7589,05:00:00,7.6,100,0.0,0.0,0.0,2022-11-13
7590,06:00:00,8.5,100,0.0,0.0,0.0,2022-11-13
7591,07:00:00,9.4,100,0.0,0.0,0.0,2022-11-13
7592,08:00:00,10.1,99,0.0,0.0,0.0,2022-11-13
7593,09:00:00,11.2,98,0.0,0.0,0.0,2022-11-13
7594,10:00:00,12.2,94,0.0,0.0,0.0,2022-11-13
7595,11:00:00,13.5,89,0.0,0.0,0.0,2022-11-13
7596,12:00:00,14.1,86,0.0,0.0,0.0,2022-11-13
7597,13:00:00,15.0,84,0.0,0.0,0.0,2022-11-13
7598,14:00:00,15.4,84,0.0,0.0,0.0,2022-11-13
7599,15:00:00,15.0,86,0.0,0.0,0.0,2022-11-13
7600,16:00:00,12.3,95,0.0,0.0,0.0,2022-11-13
7601,17:00:00,11.6,97,0.0,0.0,0.0,2022-11-13
7602,18:00:00,10.5,98,0.0,0.0,0.0,2022-11-13
7603,19:00:00,9.6,98,0.0,0.0,0.0,2022-11-13
7604,20:00:00,9.6,96,0.0,0.0,0.0,2022-11-13
7605,21:00:00,8.5,97,0.0,0.0,0.0,2022-11-13
7606,22:00:00,9.4,95,0.0,0.0,0.0,2022-11-13
7607,23:00:00,7.9,99,0.0,0.0,0.0,2022-11-13
7608,00:00:00,7.6,100,0.0,0.0,0.0,2022-11-14
7609,01:00:00,6.8,100,0.0,0.0,0.0,2022-11-14
7610,02:00:00,6.5,100,0.0,0.0,0.0,2022-11-14
7611,03:00:00,7.9,100,0.0,0.0,0.0,2022-11-14
7612,04:00:00,8.3,100,0.0,0.0,0.0,2022-11-14
7613,05:00:00,8.7,100,0.0,0.0,0.0,2022-11-14
7614,06:00:00,9.0,100,0.0,0.0,0.0,2022-11-14
7615,07:00:00,8.9,100,0.0,0.0,0.0,2022-11-14
7616,08:00:00,9.9,99,0.0,0.0,0.0,2022-11-14
7617,09:00:00,10.5,99,0.0,0.0,0.0,2022-11-14
7618,10:00:00,11.5,99,0.0,0.0,0.0,2022-11-14
7619,11:00:00,12.8,97,0.0,0.0,0.0,2022-11-14
7620,12:00:00,13.3,87,0.0,0.0,0.0,2022-11-14
7621,13:00:00,14.4,81,0.0,0.0,0.0,2022-11-14
7622,14:00:00,15.1,80,0.0,0.0,0.0,2022-11-14
7623,15:00:00,15.1,84,0.0,0.0,0.0,2022-11-14
7624,16:00:00,12.3,91,0.0,0.0,0.0,2022-11-14
7625,17:00:00,13.1,92,0.0,0.0,0.0,2022-11-14
7626,18:00:00,12.5,92,0.1,0.1,0.0,2022-11-14
7627,19:00:00,12.4,95,0.1,0.1,0.0,2022-11-14
7628,20:00:00,12.7,91,0.1,0.1,0.0,2022-11-14
7629,21:00:00,12.4,91,0.0,0.0,0.0,2022-11-14
7630,22:00:00,11.6,88,0.0,0.0,0.0,2022-11-14
7631,23:00:00,10.1,84,0.0,0.0,0.0,2022-11-14
7632,00:00:00,9.3,86,0.0,0.0,0.0,2022-11-15
7633,01:00:00,9.4,85,0.0,0.0,0.0,2022-11-15
7634,02:00:00,10.1,82,0.0,0.0,0.0,2022-11-15
7635,03:00:00,10.6,82,0.0,0.0,0.0,2022-11-15
7636,04:00:00,10.8,84,0.0,0.0,0.0,2022-11-15
7637,05:00:00,11.1,85,0.0,0.0,0.0,2022-11-15
7638,06:00:00,11.6,83,0.0,0.0,0.0,2022-11-15
7639,07:00:00,11.8,84,0.1,0.1,0.0,2022-11-15
7640,08:00:00,11.6,89,1.1,1.1,0.0,2022-11-15
7641,09:00:00,11.9,89,2.4,2.4,0.0,2022-11-15
7642,10:00:00,12.0,89,1.8,1.8,0.0,2022-11-15
7643,11:00:00,12.2,89,1.9,1.9,0.0,2022-11-15
7644,12:00:00,12.1,90,0.8,0.8,0.0,2022-11-15
7645,13:00:00,13.1,89,0.8,0.8,0.0,2022-11-15
7646,14:00:00,13.9,84,0.0,0.0,0.0,2022-11-15
7647,15:00:00,13.1,80,0.0,0.0,0.0,2022-11-15
7648,16:00:00,11.7,83,0.0,0.0,0.0,2022-11-15
7649,17:00:00,11.7,84,0.0,0.0,0.0,2022-11-15
7650,18:00:00,11.1,87,0.0,0.0,0.0,2022-11-15
7651,19:00:00,10.3,87,0.0,0.0,0.0,2022-11-15
7652,20:00:00,9.8,86,0.0,0.0,0.0,2022-11-15
7653,21:00:00,9.1,85,0.0,0.0,0.0,2022-11-15
7654,22:00:00,8.8,81,0.0,0.0,0.0,2022-11-15
7655,23:00:00,8.7,83,0.0,0.0,0.0,2022-11-15
7656,00:00:00,9.0,81,0.0,0.0,0.0,2022-11-16
7657,01:00:00,8.4,84,0.1,0.1,0.0,2022-11-16
7658,02:00:00,8.6,84,0.0,0.0,0.0,2022-11-16
7659,03:00:00,8.2,85,0.0,0.0,0.0,2022-11-16
7660,04:00:00,8.1,88,0.1,0.1,0.0,2022-11-16
7661,05:00:00,8.0,89,0.0,0.0,0.0,2022-11-16
7662,06:00:00,7.9,89,0.0,0.0,0.0,2022-11-16
7663,07:00:00,8.0,90,0.0,0.0,0.0,2022-11-16
7664,08:00:00,8.6,88,0.1,0.1,0.0,2022-11-16
7665,09:00:00,9.4,86,0.0,0.0,0.0,2022-11-16
7666,10:00:00,10.4,83,0.0,0.0,0.0,2022-11-16
7667,11:00:00,11.5,76,0.0,0.0,0.0,2022-11-16
7668,12:00:00,11.9,74,0.0,0.0,0.0,2022-11-16
7669,13:00:00,12.1,73,0.1,0.1,0.0,2022-11-16
7670,14:00:00,12.1,72,0.3,0.3,0.0,2022-11-16
7671,15:00:00,10.8,83,0.2,0.2,0.0,2022-11-16
7672,16:00:00,10.1,89,3.7,3.7,0.0,2022-11-16
7673,17:00:00,10.1,90,1.1,1.1,0.0,2022-11-16
7674,18:00:00,10.1,89,1.6,1.6,0.0,2022-11-16
7675,19:00:00,10.2,86,2.7,2.7,0.0,2022-11-16
7676,20:00:00,10.2,88,5.1,5.1,0.0,2022-11-16
7677,21:00:00,10.0,93,4.0,4.0,0.0,2022-11-16
7678,22:00:00,11.1,90,0.3,0.3,0.0,2022-11-16
7679,23:00:00,10.9,90,0.3,0.3,0.0,2022-11-16
7680,00:00:00,11.2,91,3.3,3.3,0.0,2022-11-17
7681,01:00:00,11.2,92,0.1,0.1,0.0,2022-11-17
7682,02:00:00,10.0,95,0.0,0.0,0.0,2022-11-17
7683,03:00:00,9.2,94,0.1,0.1,0.0,2022-11-17
7684,04:00:00,9.0,87,0.1,0.1,0.0,2022-11-17
7685,05:00:00,9.0,88,0.2,0.2,0.0,2022-11-17
7686,06:00:00,8.8,90,0.8,0.8,0.0,2022-11-17
7687,07:00:00,8.7,89,0.8,0.8,0.0,2022-11-17
7688,08:00:00,8.7,88,0.5,0.5,0.0,2022-11-17
7689,09:00:00,9.0,86,0.2,0.2,0.0,2022-11-17
7690,10:00:00,9.1,87,0.1,0.1,0.0,2022-11-17
7691,11:00:00,9.8,84,0.1,0.1,0.0,2022-11-17
7692,12:00:00,10.8,86,0.0,0.0,0.0,2022-11-17
7693,13:00:00,11.2,81,0.1,0.1,0.0,2022-11-17
7694,14:00:00,11.3,77,0.1,0.1,0.0,2022-11-17
7695,15:00:00,11.0,75,0.0,0.0,0.0,2022-11-17
7696,16:00:00,10.2,78,0.0,0.0,0.0,2022-11-17
7697,17:00:00,9.7,79,0.0,0.0,0.0,2022-11-17
7698,18:00:00,9.2,81,0.0,0.0,0.0,2022-11-17
7699,19:00:00,8.7,82,0.0,0.0,0.0,2022-11-17
7700,20:00:00,8.2,82,0.0,0.0,0.0,2022-11-17
7701,21:00:00,7.9,81,0.0,0.0,0.0,2022-11-17
7702,22:00:00,7.7,82,0.1,0.1,0.0,2022-11-17
7703,23:00:00,8.0,82,0.8,0.8,0.0,2022-11-17
7704,00:00:00,8.3,80,1.2,1.2,0.0,2022-11-18
7705,01:00:00,8.8,76,0.1,0.1,0.0,2022-11-18
7706,02:00:00,8.8,73,0.0,0.0,0.0,2022-11-18
7707,03:00:00,8.8,73,0.0,0.0,0.0,2022-11-18
7708,04:00:00,8.6,75,0.0,0.0,0.0,2022-11-18
7709,05:00:00,8.3,78,0.0,0.0,0.0,2022-11-18
7710,06:00:00,7.7,81,0.0,0.0,0.0,2022-11-18
7711,07:00:00,7.1,84,0.0,0.0,0.0,2022-11-18
7712,08:00:00,7.0,86,0.0,0.0,0.0,2022-11-18
7713,09:00:00,8.1,84,0.0,0.0,0.0,2022-11-18
7714,10:00:00,9.4,80,0.0,0.0,0.0,2022-11-18
7715,11:00:00,10.5,75,0.0,0.0,0.0,2022-11-18
7716,12:00:00,10.9,77,0.0,0.0,0.0,2022-11-18
7717,13:00:00,11.3,73,0.1,0.1,0.0,2022-11-18
7718,14:00:00,11.4,71,0.0,0.0,0.0,2022-11-18
7719,15:00:00,10.8,76,0.0,0.0,0.0,2022-11-18
7720,16:00:00,9.4,81,0.0,0.0,0.0,2022-11-18
7721,17:00:00,8.1,86,0.0,0.0,0.0,2022-11-18
7722,18:00:00,7.3,88,0.0,0.0,0.0,2022-11-18
7723,19:00:00,6.6,89,0.0,0.0,0.0,2022-11-18
7724,20:00:00,6.0,91,0.0,0.0,0.0,2022-11-18
7725,21:00:00,5.7,91,0.0,0.0,0.0,2022-11-18
7726,22:00:00,5.5,92,0.0,0.0,0.0,2022-11-18
7727,23:00:00,5.1,92,0.0,0.0,0.0,2022-11-18
7728,00:00:00,5.6,90,0.0,0.0,0.0,2022-11-19
7729,01:00:00,6.1,88,0.1,0.1,0.0,2022-11-19
7730,02:00:00,6.1,88,0.0,0.0,0.0,2022-11-19
7731,03:00:00,5.4,91,0.0,0.0,0.0,2022-11-19
7732,04:00:00,5.1,92,0.0,0.0,0.0,2022-11-19
7733,05:00:00,4.9,93,0.0,0.0,0.0,2022-11-19
7734,06:00:00,5.3,92,0.0,0.0,0.0,2022-11-19
7735,07:00:00,5.4,92,0.0,0.0,0.0,2022-11-19
7736,08:00:00,5.7,92,0.0,0.0,0.0,2022-11-19
7737,09:00:00,6.9,89,0.0,0.0,0.0,2022-11-19
7738,10:00:00,8.3,84,0.0,0.0,0.0,2022-11-19
7739,11:00:00,9.3,82,0.0,0.0,0.0,2022-11-19
7740,12:00:00,10.5,77,0.0,0.0,0.0,2022-11-19
7741,13:00:00,10.5,76,0.1,0.1,0.0,2022-11-19
7742,14:00:00,10.3,76,0.1,0.1,0.0,2022-11-19
7743,15:00:00,9.8,82,0.0,0.0,0.0,2022-11-19
7744,16:00:00,6.9,92,0.0,0.0,0.0,2022-11-19
7745,17:00:00,6.3,94,0.0,0.0,0.0,2022-11-19
7746,18:00:00,6.9,94,0.0,0.0,0.0,2022-11-19
7747,19:00:00,6.4,95,0.0,0.0,0.0,2022-11-19
7748,20:00:00,5.6,96,0.0,0.0,0.0,2022-11-19
7749,21:00:00,5.0,96,0.0,0.0,0.0,2022-11-19
7750,22:00:00,3.9,96,0.0,0.0,0.0,2022-11-19
7751,23:00:00,2.9,97,0.0,0.0,0.0,2022-11-19
7752,00:00:00,2.3,97,0.0,0.0,0.0,2022-11-20
7753,01:00:00,2.8,95,0.0,0.0,0.0,2022-11-20
7754,02:00:00,5.1,86,0.0,0.0,0.0,2022-11-20
7755,03:00:00,6.2,81,0.0,0.0,0.0,2022-11-20
7756,04:00:00,7.1,80,0.8,0.8,0.0,2022-11-20
7757,05:00:00,7.4,90,0.8,0.8,0.0,2022-11-20
7758,06:00:00,8.0,91,0.2,0.2,0.0,2022-11-20
7759,07:00:00,8.5,91,1.0,1.0,0.0,2022-11-20
7760,08:00:00,8.5,92,0.4,0.4,0.0,2022-11-20
7761,09:00:00,8.7,90,0.0,0.0,0.0,2022-11-20
7762,10:00:00,9.2,83,0.0,0.0,0.0,2022-11-20
7763,11:00:00,9.8,82,0.0,0.0,0.0,2022-11-20
7764,12:00:00,10.5,82,0.0,0.0,0.0,2022-11-20
7765,13:00:00,10.6,75,0.0,0.0,0.0,2022-11-20
7766,14:00:00,10.4,72,0.0,0.0,0.0,2022-11-20
7767,15:00:00,9.7,75,0.0,0.0,0.0,2022-11-20
7768,16:00:00,8.0,82,2.9,2.9,0.0,2022-11-20
7769,17:00:00,7.6,86,0.0,0.0,0.0,2022-11-20
7770,18:00:00,7.8,84,0.0,0.0,0.0,2022-11-20
7771,19:00:00,6.6,87,0.0,0.0,0.0,2022-11-20
7772,20:00:00,5.9,88,0.0,0.0,0.0,2022-11-20
7773,21:00:00,5.1,90,0.0,0.0,0.0,2022-11-20
7774,22:00:00,4.3,92,0.0,0.0,0.0,2022-11-20
7775,23:00:00,3.6,94,0.0,0.0,0.0,2022-11-20
7776,00:00:00,4.2,93,0.0,0.0,0.0,2022-11-21
7777,01:00:00,4.2,93,0.0,0.0,0.0,2022-11-21
7778,02:00:00,3.4,94,0.0,0.0,0.0,2022-11-21
7779,03:00:00,2.5,96,0.0,0.0,0.0,2022-11-21
7780,04:00:00,2.0,97,0.0,0.0,0.0,2022-11-21
7781,05:00:00,1.8,98,0.0,0.0,0.0,2022-11-21
7782,06:00:00,2.8,96,0.0,0.0,0.0,2022-11-21
7783,07:00:00,4.1,94,0.0,0.0,0.0,2022-11-21
7784,08:00:00,5.5,90,0.0,0.0,0.0,2022-11-21
7785,09:00:00,6.8,87,0.0,0.0,0.0,2022-11-21
7786,10:00:00,7.5,88,0.5,0.5,0.0,2022-11-21
7787,11:00:00,8.5,89,1.7,1.7,0.0,2022-11-21
7788,12:00:00,9.2,89,1.0,1.0,0.0,2022-11-21
7789,13:00:00,8.5,89,1.6,1.6,0.0,2022-11-21
7790,14:00:00,6.9,83,1.1,1.1,0.0,2022-11-21
7791,15:00:00,7.9,83,0.3,0.3,0.0,2022-11-21
7792,16:00:00,8.2,88,1.1,1.1,0.0,2022-11-21
7793,17:00:00,8.3,92,0.5,0.5,0.0,2022-11-21
7794,18:00:00,6.9,84,0.1,0.1,0.0,2022-11-21
7795,19:00:00,6.9,81,0.0,0.0,0.0,2022-11-21
7796,20:00:00,7.1,80,0.0,0.0,0.0,2022-11-21
7797,21:00:00,6.8,80,0.0,0.0,0.0,2022-11-21
7798,22:00:00,6.3,76,0.0,0.0,0.0,2022-11-21
7799,23:00:00,5.9,76,0.0,0.0,0.0,2022-11-21
7800,00:00:00,5.3,89,0.0,0.0,0.0,2022-11-22
7801,01:00:00,5.0,88,0.0,0.0,0.0,2022-11-22
7802,02:00:00,4.9,86,0.0,0.0,0.0,2022-11-22
7803,03:00:00,4.8,86,0.1,0.1,0.0,2022-11-22
7804,04:00:00,5.1,83,0.0,0.0,0.0,2022-11-22
7805,05:00:00,4.7,85,0.0,0.0,0.0,2022-11-22
7806,06:00:00,4.0,90,0.0,0.0,0.0,2022-11-22
7807,07:00:00,3.6,93,0.0,0.0,0.0,2022-11-22
7808,08:00:00,3.9,94,0.0,0.0,0.0,2022-11-22
7809,09:00:00,5.1,91,0.0,0.0,0.0,2022-11-22
7810,10:00:00,6.8,87,0.0,0.0,0.0,2022-11-22
7811,11:00:00,8.1,82,0.0,0.0,0.0,2022-11-22
7812,12:00:00,9.1,80,0.0,0.0,0.0,2022-11-22
7813,13:00:00,9.8,75,0.0,0.0,0.0,2022-11-22
7814,14:00:00,9.8,75,0.0,0.0,0.0,2022-11-22
7815,15:00:00,9.1,80,0.0,0.0,0.0,2022-11-22
7816,16:00:00,6.8,90,0.0,0.0,0.0,2022-11-22
7817,17:00:00,5.9,93,0.0,0.0,0.0,2022-11-22
7818,18:00:00,5.5,94,0.0,0.0,0.0,2022-11-22
7819,19:00:00,4.9,96,0.0,0.0,0.0,2022-11-22
7820,20:00:00,4.4,97,0.0,0.0,0.0,2022-11-22
7821,21:00:00,3.4,98,0.0,0.0,0.0,2022-11-22
7822,22:00:00,2.8,99,0.0,0.0,0.0,2022-11-22
7823,23:00:00,2.5,100,0.0,0.0,0.0,2022-11-22
7824,00:00:00,4.2,97,0.0,0.0,0.0,2022-11-23
7825,01:00:00,4.5,96,0.0,0.0,0.0,2022-11-23
7826,02:00:00,4.7,95,0.0,0.0,0.0,2022-11-23
7827,03:00:00,4.3,96,0.0,0.0,0.0,2022-11-23
7828,04:00:00,4.6,95,0.0,0.0,0.0,2022-11-23
7829,05:00:00,5.3,92,0.0,0.0,0.0,2022-11-23
7830,06:00:00,7.4,86,0.0,0.0,0.0,2022-11-23
7831,07:00:00,9.6,80,0.0,0.0,0.0,2022-11-23
7832,08:00:00,9.9,89,0.5,0.5,0.0,2022-11-23
7833,09:00:00,10.2,90,4.4,4.4,0.0,2022-11-23
7834,10:00:00,11.1,85,0.0,0.0,0.0,2022-11-23
7835,11:00:00,11.2,80,0.2,0.2,0.0,2022-11-23
7836,12:00:00,11.1,75,0.4,0.4,0.0,2022-11-23
7837,13:00:00,11.5,70,0.0,0.0,0.0,2022-11-23
7838,14:00:00,11.4,71,0.3,0.3,0.0,2022-11-23
7839,15:00:00,10.9,71,0.0,0.0,0.0,2022-11-23
7840,16:00:00,10.2,72,0.0,0.0,0.0,2022-11-23
7841,17:00:00,9.6,72,0.0,0.0,0.0,2022-11-23
7842,18:00:00,9.2,73,0.0,0.0,0.0,2022-11-23
7843,19:00:00,9.0,76,0.0,0.0,0.0,2022-11-23
7844,20:00:00,8.5,79,0.0,0.0,0.0,2022-11-23
7845,21:00:00,8.3,82,0.0,0.0,0.0,2022-11-23
7846,22:00:00,8.3,82,0.0,0.0,0.0,2022-11-23
7847,23:00:00,8.0,82,0.0,0.0,0.0,2022-11-23
7848,00:00:00,7.8,84,0.0,0.0,0.0,2022-11-24
7849,01:00:00,8.1,78,0.2,0.2,0.0,2022-11-24
7850,02:00:00,7.6,80,0.0,0.0,0.0,2022-11-24
7851,03:00:00,6.9,83,0.0,0.0,0.0,2022-11-24
7852,04:00:00,6.8,84,0.0,0.0,0.0,2022-11-24
7853,05:00:00,6.3,86,0.0,0.0,0.0,2022-11-24
7854,06:00:00,5.9,87,0.0,0.0,0.0,2022-11-24
7855,07:00:00,5.8,88,0.0,0.0,0.0,2022-11-24
7856,08:00:00,6.2,88,0.0,0.0,0.0,2022-11-24
7857,09:00:00,8.7,83,0.0,0.0,0.0,2022-11-24
7858,10:00:00,11.0,74,0.0,0.0,0.0,2022-11-24
7859,11:00:00,12.2,72,0.0,0.0,0.0,2022-11-24
7860,12:00:00,12.5,76,0.0,0.0,0.0,2022-11-24
7861,13:00:00,12.4,78,0.1,0.1,0.0,2022-11-24
7862,14:00:00,12.0,81,0.2,0.2,0.0,2022-11-24
7863,15:00:00,11.5,84,0.4,0.4,0.0,2022-11-24
7864,16:00:00,10.9,88,1.6,1.6,0.0,2022-11-24
7865,17:00:00,11.3,85,0.4,0.4,0.0,2022-11-24
7866,18:00:00,10.0,86,0.0,0.0,0.0,2022-11-24
7867,19:00:00,9.5,88,0.0,0.0,0.0,2022-11-24
7868,20:00:00,8.9,86,0.0,0.0,0.0,2022-11-24
7869,21:00:00,8.4,85,0.0,0.0,0.0,2022-11-24
7870,22:00:00,8.3,83,0.0,0.0,0.0,2022-11-24
7871,23:00:00,8.5,79,0.0,0.0,0.0,2022-11-24
7872,00:00:00,8.6,83,0.0,0.0,0.0,2022-11-25
7873,01:00:00,8.7,79,0.0,0.0,0.0,2022-11-25
7874,02:00:00,8.6,78,0.0,0.0,0.0,2022-11-25
7875,03:00:00,8.2,82,0.0,0.0,0.0,2022-11-25
7876,04:00:00,8.0,84,0.0,0.0,0.0,2022-11-25
7877,05:00:00,7.9,85,0.0,0.0,0.0,2022-11-25
7878,06:00:00,7.6,86,0.0,0.0,0.0,2022-11-25
7879,07:00:00,6.9,87,0.0,0.0,0.0,2022-11-25
7880,08:00:00,6.2,90,0.0,0.0,0.0,2022-11-25
7881,09:00:00,7.3,89,0.0,0.0,0.0,2022-11-25
7882,10:00:00,8.7,85,0.0,0.0,0.0,2022-11-25
7883,11:00:00,9.9,81,0.0,0.0,0.0,2022-11-25
7884,12:00:00,10.9,76,0.0,0.0,0.0,2022-11-25
7885,13:00:00,11.6,71,0.0,0.0,0.0,2022-11-25
7886,14:00:00,11.5,71,0.0,0.0,0.0,2022-11-25
7887,15:00:00,10.7,75,0.0,0.0,0.0,2022-11-25
7888,16:00:00,8.6,85,0.0,0.0,0.0,2022-11-25
7889,17:00:00,7.7,87,0.0,0.0,0.0,2022-11-25
7890,18:00:00,7.2,89,0.0,0.0,0.0,2022-11-25
7891,19:00:00,7.1,90,0.0,0.0,0.0,2022-11-25
7892,20:00:00,6.9,90,0.0,0.0,0.0,2022-11-25
7893,21:00:00,6.7,92,0.0,0.0,0.0,2022-11-25
7894,22:00:00,6.5,93,0.0,0.0,0.0,2022-11-25
7895,23:00:00,6.1,94,0.0,0.0,0.0,2022-11-25
7896,00:00:00,6.4,96,0.0,0.0,0.0,2022-11-26
7897,01:00:00,5.9,96,0.0,0.0,0.0,2022-11-26
7898,02:00:00,5.9,95,0.0,0.0,0.0,2022-11-26
7899,03:00:00,7.0,93,0.0,0.0,0.0,2022-11-26
7900,04:00:00,7.8,90,0.0,0.0,0.0,2022-11-26
7901,05:00:00,7.8,91,0.0,0.0,0.0,2022-11-26
7902,06:00:00,8.2,91,0.0,0.0,0.0,2022-11-26
7903,07:00:00,8.4,91,0.0,0.0,0.0,2022-11-26
7904,08:00:00,8.2,92,0.0,0.0,0.0,2022-11-26
7905,09:00:00,9.9,89,0.0,0.0,0.0,2022-11-26
7906,10:00:00,11.2,86,0.0,0.0,0.0,2022-11-26
7907,11:00:00,12.2,82,0.0,0.0,0.0,2022-11-26
7908,12:00:00,12.2,81,0.0,0.0,0.0,2022-11-26
7909,13:00:00,12.3,82,0.0,0.0,0.0,2022-11-26
7910,14:00:00,12.1,84,0.0,0.0,0.0,2022-11-26
7911,15:00:00,11.5,86,0.0,0.0,0.0,2022-11-26
7912,16:00:00,11.2,86,0.0,0.0,0.0,2022-11-26
7913,17:00:00,11.2,87,0.0,0.0,0.0,2022-11-26
7914,18:00:00,11.4,85,0.1,0.1,0.0,2022-11-26
7915,19:00:00,11.3,87,0.5,0.5,0.0,2022-11-26
7916,20:00:00,11.3,87,0.1,0.1,0.0,2022-11-26
7917,21:00:00,11.4,87,0.1,0.1,0.0,2022-11-26
7918,22:00:00,11.5,87,0.1,0.1,0.0,2022-11-26
7919,23:00:00,11.3,88,0.3,0.3,0.0,2022-11-26
7920,00:00:00,10.9,86,0.4,0.4,0.0,2022-11-27
7921,01:00:00,10.8,88,1.3,1.3,0.0,2022-11-27
7922,02:00:00,10.8,90,1.4,1.4,0.0,2022-11-27
7923,03:00:00,11.1,91,0.4,0.4,0.0,2022-11-27
7924,04:00:00,11.5,92,0.4,0.4,0.0,2022-11-27
7925,05:00:00,11.9,92,0.0,0.0,0.0,2022-11-27
7926,06:00:00,12.0,94,0.1,0.1,0.0,2022-11-27
7927,07:00:00,11.8,94,0.5,0.5,0.0,2022-11-27
7928,08:00:00,11.8,94,1.0,1.0,0.0,2022-11-27
7929,09:00:00,11.8,95,0.6,0.6,0.0,2022-11-27
7930,10:00:00,12.0,95,0.3,0.3,0.0,2022-11-27
7931,11:00:00,12.0,95,0.4,0.4,0.0,2022-11-27
7932,12:00:00,12.3,94,0.2,0.2,0.0,2022-11-27
7933,13:00:00,12.6,93,0.2,0.2,0.0,2022-11-27
7934,14:00:00,12.8,93,0.1,0.1,0.0,2022-11-27
7935,15:00:00,12.4,90,0.0,0.0,0.0,2022-11-27
7936,16:00:00,11.4,92,0.1,0.1,0.0,2022-11-27
7937,17:00:00,10.8,93,0.7,0.7,0.0,2022-11-27
7938,18:00:00,10.8,94,1.3,1.3,0.0,2022-11-27
7939,19:00:00,10.5,94,0.8,0.8,0.0,2022-11-27
7940,20:00:00,9.9,95,0.3,0.3,0.0,2022-11-27
7941,21:00:00,9.7,94,0.0,0.0,0.0,2022-11-27
7942,22:00:00,9.3,93,0.0,0.0,0.0,2022-11-27
7943,23:00:00,9.0,94,0.0,0.0,0.0,2022-11-27
7944,00:00:00,8.2,97,0.0,0.0,0.0,2022-11-28
7945,01:00:00,7.1,98,0.0,0.0,0.0,2022-11-28
7946,02:00:00,6.9,97,0.0,0.0,0.0,2022-11-28
7947,03:00:00,6.7,94,0.0,0.0,0.0,2022-11-28
7948,04:00:00,6.6,93,0.0,0.0,0.0,2022-11-28
7949,05:00:00,6.3,93,0.0,0.0,0.0,2022-11-28
7950,06:00:00,5.7,94,0.0,0.0,0.0,2022-11-28
7951,07:00:00,5.7,94,0.0,0.0,0.0,2022-11-28
7952,08:00:00,5.5,95,0.0,0.0,0.0,2022-11-28
7953,09:00:00,7.4,91,0.0,0.0,0.0,2022-11-28
7954,10:00:00,8.9,88,0.0,0.0,0.0,2022-11-28
7955,11:00:00,9.8,88,0.1,0.1,0.0,2022-11-28
7956,12:00:00,10.5,85,0.0,0.0,0.0,2022-11-28
7957,13:00:00,10.3,83,0.8,0.8,0.0,2022-11-28
7958,14:00:00,9.8,83,0.6,0.6,0.0,2022-11-28
7959,15:00:00,9.2,92,0.0,0.0,0.0,2022-11-28
7960,16:00:00,9.3,85,0.0,0.0,0.0,2022-11-28
7961,17:00:00,8.8,88,0.0,0.0,0.0,2022-11-28
